path,track_name,text,time_signature,key_signature,set_tempo,clocks_per_click
yesterday_oh.mid, _-_ name untitled __ time 0, _-_ text Ozaki Hiroshi@ __ time 0 _-_ text                                                     USING TEMPLATES@ __ time 0 _-_ text This is a template that configures three tracks for a jazz trio.  General MIDI patches are used.  The Pan parameter is used to create a traditional seating arrangement.@ __ time 0 _-_ text                                                   USING KEY+ OFFSETS@ __ time 0 _-_ text Some instruments are traditionally notated transposed to a different key and/or octave than they sound.  This effect can be accomplished in Cakewalk through use of the Track view Key+ parameter.  For example// the tenor saxophone Key+ should be set to -14@ __ time 0 _-_ text With the Key+ parameter set// the notes you see in all the Cakewalk views and the notes you play will be in the transposed key.  The notes you hear during playback and via MIDI Thru will be in the normal// untransposed key.  This is natural if you are ente@ __ time 0 _-_ text                                            NOT USING THE KEY+ OFFSETS@ __ time 0 _-_ text If you prefer to develop the instrument's part in the normal// untransposed key// you may wish to set the Key+ to 0.  If you do this// then the notation in the Staff view will not be transposed in the traditional way.  (Hint: If you need to change several t@ __ time 0 _-_ text At some later point// if you wish to see the part notated properly// you can always restore the original Key+ offset and transpose the part using Edit/Transpose.  To restore the original Key+ offsets for this template// refer to the chart below for the Trac@ __ time 0 _-_ text                                                   TEMPLATE SETTINGS@ __ time 0 _-_ text                                               (Middle C is C5 in Cakewalk)@ __ time 0 _-_ text Track   Instrument       Key+   Chn     Pan    Range (untransposed)  Useful Range (untransposed)@ __ time 0 _-_ text _______________________________________________________________________________@ __ time 0 _-_ text 1.         Piano               0        1        34             A2 to C9                             A2 to C9@ __ time 0 _-_ text 2.         Bass               -12      2         94             E2 to F5                             E2 to F5@ __ time 0 _-_ text 3.         Drums              0       10        64                 n/a                                    n/a@ __ time 0,4/4,C,115.0,24
what_a_difference_a_day_makes_lg.mid, _-_ name Bass __ time 0 _-_ name Rhodes __ time 0 _-_ name Guitar __ time 0 _-_ name Voice 6 __ time 0 _-_ name Vibes __ time 0 _-_ name Acoustic guitar (nylon) __ time 0 _-_ name Drums __ time 0 _-_ name Piano __ time 0 _-_ name What A Difference A Day Make __ time 0 _-_ name General Midi Type 1 __ time 0 _-_ name -------- __ time 0 _-_ name Sequence by: Les Gorven __ time 0 _-_ name lvg@sympatico.ca __ time 0 _-_ name 97/06/15 __ time 0,,4/4,F,94.0,24
hootie_blues_dwb.mid, _-_ name Jazz Drum Set __ time 0 _-_ name Piano __ time 0 _-_ name Acoustic Bass __ time 0 _-_ name GS Reset SYX DWB __ time 0 _-_ name ================= __ time 0 _-_ name BY: __ time 0 _-_ name Jay McShann __ time 0 _-_ name Charles Parker __ time 0 _-_ name SEQUENCED by: __ time 0 _-_ name DWBarnes 04/09/94 __ time 0 _-_ name ================= __ time 0, _-_ text @ __ time 0 _-_ text Modification without MIDI File __ time 1 _-_ text author's permission is prohibited. __ time 1 _-_ text Comments? __ time 2 _-_ text Email: DavidB7170@aol.com __ time 0,4/4,C,120.0,24
one_o_clock_jump-CBasie_cvmtr.mid," _-_ name E-flat Alto Saxes __ time 0 _-_ name B-flat Tenor Saxes __ time 0 _-_ name E-flat Baritone Sax __ time 0 _-_ name B-flat Clarinet __ time 0 _-_ name Trumpets __ time 0 _-_ name Trombones __ time 0 _-_ name Piano __ time 0 _-_ name Bass __ time 0 _-_ name Drums __ time 0 _-_ name >>><<< __ time 0 _-_ name ""One O'Clock Jump"" __ time 0 _-_ name By Count Basie __ time 0 _-_ name Arranged by: __ time 0 _-_ name Coenraad van Maas tot Rijn __ time 0 _-_ name Comments? __ time 0 _-_ name tbmosa@hotmail.com __ time 0", _-_ text By Coenraad van Maas tot Rijn (tbmosa@hotmail.com) __ time 120 _-_ text By Coenraad van Maas tot Rijn (tbmosa@hotmail.com) __ time 120,4/4,Db,175.0,24
speak_low_dm.mid, _-_ name SpeakLow __ time 0 _-_ name Fretless Bass __ time 0 _-_ name Piano __ time 0 _-_ name Cymbals __ time 0 _-_ name Bass Drum/Snare __ time 0 _-_ name HiHats __ time 0 _-_ name Accoustic Bass  __ time 0, _-_ text Doug McKenzie@ __ time 0,4/4,F,148.0,24
bluesette_Ben-Lewis-Rene-Amesse_Wade-Culbreath.mid, _-_ name Bluesette __ time 0 _-_ name *** MJN *** __ time 0 _-_ name Piano __ time 0 _-_ name Acoustic Bass __ time 0 _-_ name Harmonica __ time 0 _-_ name Nylon-str __ time 0 _-_ name NylonDBL* __ time 0 _-_ name Vibes __ time 0 _-_ name Cabasa __ time 0 _-_ name Pandiero __ time 0 _-_ name Clave __ time 0 _-_ name Congas __ time 0 _-_ name Mara+Skr __ time 0 _-_ name Cow-Bell __ time 0 _-_ name BassDrum __ time 0 _-_ name High-Hat __ time 0 _-_ name Cuica __ time 0 _-_ name ChinaCymb __ time 0 _-_ name Crash(2) __ time 0 _-_ name WoodBloc __ time 0 _-_ name Bongos __ time 0, _-_ text http://miso.wwa.com/~blewis __ time 0 _-_ text MIDI Jazz Network __ time 0,4/4,,215.0,24
hideaway-the-rippingtons_it.mid, _-_ name Hideaway __ time 0 _-_ name by The Rippingtons __ time 0 _-_ name sequenced by __ time 0 _-_ name Iman Tjahjono __ time 0 _-_ name w/addt'l arrangement: Bob Baker __ time 0 _-_ name (bbaker@gate.net) __ time 0 _-_ name comments: __ time 0 _-_ name tjahjono@idcnet.com __ time 0 _-_ name E. Piano __ time 0 _-_ name Bass __ time 0 _-_ name Synth Guitar (Slap Bass) __ time 0 _-_ name Fantasia __ time 0 _-_ name Glass Bow __ time 0 _-_ name Synth Guitar (Sitar) __ time 0 _-_ name Synth Strings __ time 0 _-_ name Piano Right Hand __ time 0 _-_ name Piano Left Hand __ time 0 _-_ name Goblin __ time 0 _-_ name Glockenspiel __ time 0 _-_ name Drums: __ time 0 _-_ name Bass Drum __ time 0 _-_ name Stick __ time 0 _-_ name Snare Drum __ time 0 _-_ name Toms __ time 0 _-_ name Hi-Hats __ time 0 _-_ name Crash/Splash Cymbals __ time 0 _-_ name Ride Cymbals __ time 0 _-_ name Congas __ time 0 _-_ name Cabasa __ time 0 _-_ name Claves/Blocks __ time 0 _-_ name Castenets __ time 0 _-_ name Tambourine __ time 0 _-_ name Low Wood Block __ time 0 _-_ name Open Triangle __ time 0 _-_ name Bell Tree __ time 0 _-_ name SysEx __ time 0, _-_ text Ride Pan __ time 1 _-_ text Cabasa Pan __ time 1,4/4,C,123.0,24
our_love_is_here_to_stay_ccm.mid, _-_ name George Gershwin-Our Love Is Here To Stay __ time 0 _-_ name http://members.tripod.com/jeridu/ __ time 0 _-_ name George Gershwin-Our Love Is Here To Stay __ time 0 _-_ name Sequenced by ChartChai MeeSangNin __ time 0 _-_ name jeridu@yahoo.com __ time 0 _-_ name http://members.tripod.com/jeridu/ __ time 0 _-_ name Revision: March 2000 __ time 0 _-_ name <><><><><><><><><><><><><><> __ time 0, _-_ text This file is compatible with GM and Roland GS system. __ time 0 _-_ text Should sound best on a Roland SoundCanvas SC-88 Pro. __ time 0 _-_ text Sequenced by ChartChai MeeSangNin (jeridu@yahoo.com).@ __ time 0 _-_ text Sequenced by ChartChai MeeSangNin __ time 120 _-_ text jeridu@yahoo.com __ time 6,4/4,C,120.0,24
rum_and_coca-cola-the-andrews-kar_ab.mid, _-_ name Soft karaoke __ time 0 _-_ name Words __ time 0 _-_ name Rum and Coca Cola __ time 0 _-_ name L'Anee Passee __ time 0 _-_ name Trinidad Traditional __ time 0 _-_ name Accordion Man __ time 0 _-_ name Andy Bakke __ time 0 _-_ name Accrdnmn@aol.com __ time 0 _-_ name http://user.aol.com/Accrdnmn __ time 0, _-_ text @KMIDI KARAOKE FILE __ time 0 _-_ text @LENGL __ time 0 _-_ text @TRum And Coca-Cola. The Andrews Sisters. __ time 0 _-_ text @TSeq Andy Bakke. Kar - Bunty Pritchard Jones. July 2003. __ time 0 _-_ text If __ time 3456 _-_ text  you __ time 96 _-_ text  ever __ time 52 _-_ text  go __ time 44 _-_ text  down __ time 148 _-_ text  Tri __ time 44 _-_ text ni __ time 52 _-_ text dad// __ time 96 _-_ text /They __ time 140 _-_ text  make __ time 96 _-_ text  you __ time 96 _-_ text  feel __ time 96 _-_ text  so __ time 148 _-_ text  ve __ time 44 _-_ text ry __ time 52 _-_ text  glad// __ time 96 _-_ text Ca __ time 140 _-_ text lyp __ time 96 _-_ text so __ time 96 _-_ text  sing __ time 96 _-_ text  and __ time 96 _-_ text  make __ time 96 _-_ text  up __ time 52 _-_ text  rhyme// __ time 96 _-_ text /Guar __ time 140 _-_ text an __ time 52 _-_ text tee __ time 44 _-_ text  you __ time 96 _-_ text  one __ time 96 _-_ text  real __ time 96 _-_ text  good __ time 96 _-_ text  fine __ time 96 _-_ text  time. __ time 96 _-_ text Drin __ time 96 _-_ text kin' __ time 48 _-_ text  rum __ time 48 _-_ text  and __ time 96 _-_ text  Co __ time 96 _-_ text ca- __ time 96 _-_ text Co __ time 192 _-_ text la// __ time 96 _-_ text /Go __ time 192 _-_ text  down __ time 96 _-_ text  Point __ time 96 _-_ text  Koom __ time 96 _-_ text ah __ time 192 _-_ text nah// __ time 96 _-_ text Both __ time 192 _-_ text  Mo __ time 96 _-_ text ther __ time 96 _-_ text  and __ time 96 _-_ text  Daugh __ time 192 _-_ text ter// __ time 96 _-_ text /Wor __ time 192 _-_ text kin' __ time 96 _-_ text  for __ time 96 _-_ text  the __ time 144 _-_ text  Yan __ time 48 _-_ text kee __ time 96 _-_ text  dol __ time 96 _-_ text lar. __ time 96 _-_ text /(Oh// __ time 4 _-_ text  beat __ time 6 _-_ text  it __ time 84 _-_ text  man// __ time 2 _-_ text  beat __ time 52 _-_ text  it!) __ time 6 _-_ text Since the __ time 706 _-_ text  Yan __ time 96 _-_ text kee __ time 52 _-_ text  come __ time 44 _-_ text  to __ time 148 _-_ text  Tri __ time 44 _-_ text ni __ time 52 _-_ text dad// __ time 96 _-_ text /They __ time 140 _-_ text  got __ time 52 _-_ text  the __ time 44 _-_ text  young __ time 96 _-_ text  girls __ time 96 _-_ text  all __ time 148 _-_ text  go __ time 44 _-_ text in' __ time 52 _-_ text  mad// __ time 96 _-_ text Young __ time 140 _-_ text  girls __ time 94 _-_ text  say __ time 192 _-_ text  they __ time 96 _-_ text  treat __ time 96 _-_ text  'em __ time 52 _-_ text  nice// __ time 96 _-_ text /Make __ time 140 _-_ text  Tri __ time 96 _-_ text ni __ time 96 _-_ text dad __ time 96 _-_ text  like __ time 96 _-_ text  pa __ time 96 _-_ text ra __ time 96 _-_ text dise. __ time 96 _-_ text Drin __ time 96 _-_ text kin' __ time 48 _-_ text  rum __ time 48 _-_ text  and __ time 96 _-_ text  Co __ time 96 _-_ text ca- __ time 96 _-_ text Co __ time 190 _-_ text la// __ time 96 _-_ text /Go __ time 192 _-_ text  down __ time 96 _-_ text  Point __ time 96 _-_ text  Koom __ time 96 _-_ text ah __ time 192 _-_ text nah// __ time 96 _-_ text Both __ time 192 _-_ text  Mo __ time 96 _-_ text ther __ time 96 _-_ text  and __ time 96 _-_ text  Daugh __ time 192 _-_ text ter// __ time 96 _-_ text /Wor __ time 192 _-_ text kin' __ time 96 _-_ text  for __ time 96 _-_ text  the __ time 144 _-_ text  Yan __ time 48 _-_ text kee __ time 96 _-_ text  dol __ time 96 _-_ text lar. __ time 96 _-_ text /(Oh// __ time 4 _-_ text  you __ time 6 _-_ text  vex __ time 86 _-_ text  me// __ time 4 _-_ text  you __ time 58 _-_ text  vex __ time 34 _-_ text  me!) __ time 4 _-_ text From __ time 728 _-_ text  Chica __ time 96 _-_ text chi __ time 52 _-_ text caree __ time 44 _-_ text  to __ time 148 _-_ text  Mo __ time 44 _-_ text na's __ time 52 _-_ text  Isle// __ time 96 _-_ text /Na __ time 192 _-_ text tive __ time 44 _-_ text  girls __ time 148 _-_ text  all __ time 192 _-_ text  dance __ time 44 _-_ text  and __ time 52 _-_ text  smile// __ time 96 _-_ text Help __ time 140 _-_ text  sol __ time 94 _-_ text dier __ time 96 _-_ text  cel __ time 96 _-_ text e __ time 96 _-_ text brate __ time 96 _-_ text  his __ time 52 _-_ text  leave// __ time 96 _-_ text /Make __ time 140 _-_ text  e __ time 96 _-_ text very __ time 96 _-_ text  day __ time 96 _-_ text  like __ time 96 _-_ text  New __ time 96 _-_ text  Year's __ time 96 _-_ text  Eve. __ time 96 _-_ text Drin __ time 96 _-_ text kin' __ time 48 _-_ text  rum __ time 48 _-_ text  and __ time 96 _-_ text  Co __ time 96 _-_ text ca- __ time 96 _-_ text Co __ time 190 _-_ text la// __ time 96 _-_ text /Go __ time 192 _-_ text  down __ time 96 _-_ text  Point __ time 96 _-_ text  Koom __ time 96 _-_ text ah __ time 192 _-_ text nah// __ time 96 _-_ text Both __ time 192 _-_ text  Mo __ time 96 _-_ text ther __ time 96 _-_ text  and __ time 96 _-_ text  Daugh __ time 192 _-_ text ter// __ time 96 _-_ text /Wor __ time 192 _-_ text kin' __ time 96 _-_ text  for __ time 96 _-_ text  the __ time 144 _-_ text  Yan __ time 48 _-_ text kee __ time 96 _-_ text  dol __ time 96 _-_ text lar. __ time 96 _-_ text /(It's __ time 4 _-_ text  a __ time 6 _-_ text  fact// __ time 86 _-_ text  man// __ time 4 _-_ text  it's __ time 52 _-_ text  a __ time 6 _-_ text  fact!) __ time 34 _-_ text In old __ time 4080 _-_ text  Tri __ time 96 _-_ text ni __ time 52 _-_ text dad// __ time 44 _-_ text  I __ time 148 _-_ text  al __ time 44 _-_ text so __ time 52 _-_ text  fear// __ time 96 _-_ text /The __ time 140 _-_ text  sit __ time 96 _-_ text u __ time 96 _-_ text a __ time 52 _-_ text tion __ time 44 _-_ text  is __ time 148 _-_ text  migh __ time 44 _-_ text ty __ time 52 _-_ text  queer// __ time 96 _-_ text Like __ time 140 _-_ text  the __ time 52 _-_ text  Yan __ time 44 _-_ text kee __ time 96 _-_ text  girl// __ time 96 _-_ text  the __ time 96 _-_ text  na __ time 96 _-_ text tive __ time 52 _-_ text  swoon// __ time 96 _-_ text /When __ time 236 _-_ text  she __ time 96 _-_ text  hear __ time 96 _-_ text  der __ time 96 _-_ text  Bin __ time 96 _-_ text go __ time 96 _-_ text  croon. __ time 96 _-_ text Drin __ time 96 _-_ text kin' __ time 48 _-_ text  rum __ time 48 _-_ text  and __ time 96 _-_ text  Co __ time 96 _-_ text ca- __ time 96 _-_ text Co __ time 192 _-_ text la// __ time 96 _-_ text /Go __ time 192 _-_ text  down __ time 96 _-_ text  Point __ time 96 _-_ text  Koom __ time 96 _-_ text ah __ time 192 _-_ text nah// __ time 96 _-_ text Both __ time 192 _-_ text  Mo __ time 96 _-_ text ther __ time 96 _-_ text  and __ time 96 _-_ text  Daugh __ time 192 _-_ text ter// __ time 96 _-_ text /Wor __ time 192 _-_ text kin' __ time 96 _-_ text  for __ time 96 _-_ text  the __ time 144 _-_ text  Yan __ time 48 _-_ text kee __ time 96 _-_ text  dol __ time 96 _-_ text lar. __ time 96 _-_ text Out __ time 860 _-_ text  on __ time 96 _-_ text  Man __ time 96 _-_ text za __ time 148 _-_ text nel __ time 44 _-_ text la __ time 52 _-_ text  Beach// __ time 96 _-_ text /G. __ time 140 _-_ text I. __ time 52 _-_ text  ro __ time 140 _-_ text mance __ time 96 _-_ text  with __ time 148 _-_ text  na __ time 44 _-_ text tive __ time 52 _-_ text  peach// __ time 96 _-_ text All __ time 140 _-_ text  night __ time 94 _-_ text  long// __ time 192 _-_ text  make __ time 96 _-_ text  tro __ time 96 _-_ text pic __ time 52 _-_ text  love// __ time 96 _-_ text /Next __ time 140 _-_ text  day// __ time 96 _-_ text  sit __ time 96 _-_ text  in __ time 96 _-_ text  hot __ time 96 _-_ text  sun __ time 52 _-_ text  and __ time 44 _-_ text  cool __ time 96 _-_ text  off. __ time 96 _-_ text Drin __ time 96 _-_ text kin' __ time 48 _-_ text  rum __ time 48 _-_ text  and __ time 96 _-_ text  Co __ time 96 _-_ text ca- __ time 96 _-_ text Co __ time 190 _-_ text la// __ time 96 _-_ text /Go __ time 192 _-_ text  down __ time 96 _-_ text  Point __ time 96 _-_ text  Koom __ time 96 _-_ text ah __ time 192 _-_ text nah// __ time 96 _-_ text Both __ time 192 _-_ text  Moth __ time 96 _-_ text er __ time 96 _-_ text  and __ time 96 _-_ text  Daugh __ time 192 _-_ text ter// __ time 96 _-_ text /Wor __ time 192 _-_ text kin' __ time 96 _-_ text  for __ time 96 _-_ text  the __ time 144 _-_ text  Yan __ time 48 _-_ text kee __ time 96 _-_ text  dol __ time 96 _-_ text lar. __ time 96 _-_ text /Wor __ time 864 _-_ text kin' __ time 96 _-_ text  for __ time 96 _-_ text  the __ time 144 _-_ text  Yan __ time 48 _-_ text kee __ time 96 _-_ text  dol __ time 96 _-_ text lar. __ time 96 _-_ text Rum __ time 104 _-_ text  and __ time 96 _-_ text  Co __ time 96 _-_ text ca- __ time 96 _-_ text Co __ time 192 _-_ text la// __ time 96 _-_ text /Rum __ time 192 _-_ text  and __ time 96 _-_ text  Co __ time 96 _-_ text ca- __ time 96 _-_ text Co __ time 192 _-_ text la// __ time 96 _-_ text Rum __ time 192 _-_ text  and __ time 96 _-_ text  Co __ time 96 _-_ text ca- __ time 96 _-_ text Co __ time 192 _-_ text la// __ time 96 _-_ text /Wor __ time 192 _-_ text kin' __ time 96 _-_ text  for __ time 96 _-_ text  the __ time 144 _-_ text  Yan __ time 48 _-_ text kee __ time 96 _-_ text  dol __ time 96 _-_ text lar. __ time 96,2/4,C,80.0,24
manhattan-rm012k.mid, _-_ name Manhattan __ time 0, _-_ text Converted with PSRUTI http://www.heikoplate.de __ time 0,4/4,F,100.0,24
kiss_of_life_ek.mid, _-_ name Roland(SCC-1) Drums __ time 0 _-_ name Fretless Bass __ time 0 _-_ name Bright Acoustic __ time 0 _-_ name Acoustic Grand __ time 0 _-_ name Pad (bowed) __ time 0 _-_ name Muted Guitar __ time 0 _-_ name Strings 2 __ time 0 _-_ name Kiss of Life __ time 0 _-_ name Written by Sade __ time 0 _-_ name Sequenced by __ time 0 _-_ name Eric Knight __ time 0 _-_ name CIS-71204//64 __ time 0 _-_ name ejknight@netcom.com __ time 0,,4/4,A,100.0,24
begin_the_beguine_dc.mid," _-_ name ""Begin The Beguine"" __ time 0 _-_ name CLARINET __ time 0 _-_ name T-BONE __ time 0 _-_ name GUIT.STRUM __ time 0 _-_ name STRINGS __ time 0 _-_ name PIANO __ time 0 _-_ name BASS __ time 0 _-_ name VIBES __ time 0 _-_ name PIANO FILLS __ time 0 _-_ name DRUMS __ time 0 _-_ name sequenced by: __ time 0 _-_ name Don Carroll __ time 0 _-_ name Houston// Texas __ time 0 _-_ name donniec@ix.netcom.com __ time 0", _-_ text Arranged and sequenced by: Don Carroll    Houston// Texas    <donniec@ix.netcom.com> __ time 0,4/4,C,140.0,24
cast_your_fate_to_the_wind_bh.mid, _-_ name BHartig@aol.com __ time 0 _-_ name Piano RH __ time 0 _-_ name Piano LH __ time 0 _-_ name Bass __ time 0 _-_ name Drums __ time 0, _-_ text Cast Your Fate To The Wind __ time 0 _-_ text By Vince Guaraldi __ time 0 _-_ text Generated by NoteWorthy Composer __ time 0 _-_ text BHartig@aol.com __ time 0 _-_ text Piano RH __ time 0 _-_ text Piano LH __ time 0 _-_ text Bass __ time 0 _-_ text Drums __ time 0,2/2,F,123.0,24
affair_in_san_miguel_bob_baker.mid, _-_ name Affair in San Miguel __ time 0 _-_ name by The Rippingtons __ time 0 _-_ name Sequenced by Bob Baker __ time 0 _-_ name (bbaker@gate.net) __ time 0 _-_ name Piano/Bass&Lead __ time 0 _-_ name Fretless Bass __ time 0 _-_ name Slow Strings __ time 0 _-_ name E. Piano 2 __ time 0 _-_ name Star Theme/Echo Saxophone __ time 0 _-_ name Chorused Guitar __ time 0 _-_ name Alto Saxophone __ time 0 _-_ name Acoustic Rhythm __ time 0 _-_ name Acoustic Lead __ time 0 _-_ name Jazz Drums __ time 0 _-_ name Distortion Guitar __ time 0 _-_ name Reverse Cymbal __ time 0 _-_ name Ice Rain __ time 0 _-_ name Choir/Seashore __ time 0 _-_ name Finger Bells/Bell Tree __ time 0 _-_ name Additional Bass (Jazz Guitar) __ time 0,,4/4,C,98.0,24
embraceable_you_jh.mid, _-_ name Embraceable you  __ time 0 _-_ name info@virstadskola.pp.se __ time 0 _-_ name Josef Huber __ time 0 _-_ name Högsby __ time 0 _-_ name Sweden __ time 0 _-_ name info@virstadskola.pp.se __ time 0 _-_ name Bass __ time 0 _-_ name Guitar __ time 0 _-_ name Acoustic Grand __ time 0 _-_ name Pad2 __ time 0 _-_ name Strings __ time 0 _-_ name Piano __ time 0 _-_ name Pad2 __ time 0 _-_ name Closed Hi Hat __ time 0 _-_ name Hi Ride Cymbal __ time 0 _-_ name Open Hi Hat __ time 0 _-_ name Drums __ time 0,,4/4,G,120.0,24
misty_5gm_dm.mid, _-_ name Misty __ time 0 _-_ name Track 1 __ time 0 _-_ name Track 2 __ time 0 _-_ name Track 3 __ time 0 _-_ name Track 4 __ time 0 _-_ name Track 5 __ time 0 _-_ name Track 6 __ time 0 _-_ name Track 7 __ time 0 _-_ name Track 8 __ time 0 _-_ name Track 9 __ time 0 _-_ name Track 10 __ time 0, _-_ text dougmck@pipeline.com.au. This needs a good acoustic bass sound with lots of 'rattle' on the hard plucked low strings. If you have a Creative Live sound card// Email me for a soundfont I did sampling vibrating low notes from a Ray Brown CD that is excellen@ __ time 0,4/4,Eb,100.0,24
